state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,year
NJ,education - elementary and secondary instructional,153795,1.08,863179680,1.06,22362,0.88,23042980,0.86,1208491,1.12,161234,1.07,176157,0.95,886222660,1.03,2009
NJ,education - elementary and secondary other,49605,1.16,170998299,1.12,19090,1.55,19610171,1.58,1237001,1.34,57274,1.15,68695,0.94,190608470,1.01,2009
NJ,education - higher education total,7278,0.01,37826955,0.01,10875,0.01,13163776,0.01,582150,0.01,10717,0.01,18153,0,50990731,0,2009
NJ,education - higher education instructional,2334,0.01,16146123,0.01,6475,0.01,9293091,0.01,309735,0.01,4154,0.01,8809,0,25439214,0,2009
NJ,education - higher education other,4944,0.01,21680832,0.01,4400,0.01,3870685,0.01,272415,0.01,6563,0.01,9344,0,25551517,0,2009
NJ,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NJ,libraries,3635,0.54,14093109,0.55,3598,0.81,2598248,1.27,235971,1.03,5061,0.61,7233,0.48,16691357,0.51,2009
NJ,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NJ,other and unallocable,7612,0.9,31184912,1.02,2600,1.57,2809862,2.47,154374,1.6,8553,1.08,10212,0.78,33994774,0.96,2009
NM,total,76766,1.18,263857740,0.94,12071,1.61,11998220,1.45,847278,1.38,81798,1.13,88837,1.05,275855960,0.91,2009
NM,financial administration,2081,3.33,7204431,2.97,68,3.23,111088,4.55,6763,3.34,2122,3.39,2149,3.22,7315519,2.93,2009
NM,other government administration,1849,2.99,7068360,1.75,152,2.42,132142,2.5,9647,2.85,1905,3.15,2001,2.77,7200502,1.72,2009
NM,judicial and legal,435,1.63,1651958,1.69,35,1.38,34963,2.79,2051,1.96,447,1.73,470,1.51,1686921,1.65,2009
NM,police protection total,5325,2.39,22661063,1.93,450,0.6,393077,0.86,32147,0.87,5510,2.36,5775,2.2,23054140,1.9,2009
NM,police protection - officers,3841,2.4,18234085,1.85,89,0.92,93945,1.26,7191,1.31,3882,2.42,3930,2.35,18328030,1.84,2009
NM,police protection - other,1484,2.35,4426978,2.26,361,0.53,299132,0.73,24956,0.75,1628,2.23,1845,1.9,4726110,2.11,2009
NM,fire protection total,2267,1.43,9952995,1.1,150,5.59,35948,7.85,2881,3.82,2284,1.42,2417,1.38,9988943,1.1,2009
NM,fire protection - firefighters,2129,1.46,9382109,1.13,148,5.6,33516,8,2710,3.79,2145,1.45,2277,1.41,9415625,1.12,2009
NM,fire protection - other,138,1,570886,0.74,2,5.04,2432,5.76,171,4.24,139,0.95,140,0.99,573318,0.74,2009
NM,corrections,2006,3.78,6747008,3.25,52,7.73,79527,9.65,5138,11.13,2035,3.87,2058,3.69,6826535,3.22,2009
NM,highways,1880,3.21,6103171,2.8,69,2.14,73360,2.91,7014,3.45,1920,3.15,1949,3.1,6176531,2.77,2009
NM,air transportation,337,0.57,1105253,0.64,14,1.24,18497,0.83,1796,0.96,347,0.65,351,0.55,1123750,0.63,2009
NM,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NM,public welfare,658,3.79,1668196,2.71,414,1.53,402416,1.3,45120,1.1,919,3.12,1072,2.4,2070612,2.2,2009
NM,health,579,2.33,1699166,2.87,61,11.36,77774,10.43,6453,9.41,617,3.14,640,2.37,1776940,2.78,2009
NM,hospitals,844,9.37,3557931,8.08,320,7.73,590517,10.93,31625,10.4,1027,9.51,1164,7.12,4148448,7.1,2009
NM,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NM,solid waste management,1265,6.49,3694660,5.81,34,2.15,36297,2.24,2536,3.1,1280,6.85,1299,6.32,3730957,5.75,2009
NM,sewerage,636,1.29,2000414,1.37,16,0.27,9500,0.35,968,0.4,642,1.29,652,1.26,2009914,1.36,2009
NM,parks and recreation,2020,1.12,5039335,1.02,824,1.42,576556,0.57,64777,0.59,2395,1.06,2844,0.9,5615891,0.91,2009
NM,housing and community development,534,2.01,1638902,1.88,35,6.12,25803,4.34,1846,5.47,544,2.03,569,1.93,1664705,1.85,2009
NM,natural resources,493,1.42,1657843,1.43,54,1.42,50065,2.79,3230,2.24,512,1.44,547,1.29,1707908,1.39,2009
NM,water transport and terminals,1091,1.37,3729955,1.18,55,1.24,47282,1.44,4730,1.44,1119,1.25,1146,1.31,3777237,1.16,2009
NM,electric power,325,7.98,1482444,7.64,2,0.01,3823,0.01,225,0.01,326,7.95,327,7.93,1486267,7.62,2009
NM,gas supply,142,4,467929,3.09,4,0.01,1853,0.01,178,0.01,143,3.97,146,3.89,469782,3.08,2009
NM,transit,826,1.71,2450107,1.08,53,2.72,81270,1.59,5894,1.83,859,1.65,879,1.62,2531377,1.05,2009
NM,education total,48998,2.64,165545787,2.08,8738,3.77,8782727,2.94,570828,2.91,52432,2.48,57736,2.31,174328514,1.98,2009
NM,education - elementary and secondary total,46463,2.45,155608598,1.96,5943,4.31,5802527,3.82,416776,3.62,48981,2.32,52406,2.23,161411125,1.89,2009
NM,education - elementary and secondary instructional,34296,2.36,126141829,1.77,3751,4.05,3815072,3.07,248755,3.88,35805,2.3,38047,2.16,129956901,1.72,2009
NM,education - elementary and secondary other,12167,2.71,29466769,2.76,2192,4.75,1987455,5.25,168021,3.24,13176,2.39,14359,2.41,31454224,2.61,2009
NM,education - higher education total,2535,6.06,9937189,4.08,2795,2.63,2980200,1.22,154052,0.99,3451,4.7,5330,3.19,12917389,3.15,2009
NM,education - higher education instructional,627,5.21,3321300,8.54,1417,2.01,1878192,0.1,59260,2.16,973,3.17,2044,2.12,5199492,5.46,2009
NM,education - higher education other,1908,6.33,6615889,1.84,1378,3.28,1102008,3.13,94792,0.27,2478,5.31,3286,3.93,7717897,1.64,2009
NM,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NM,libraries,467,1.42,1398013,1.08,272,1.52,276197,0.9,25808,1.2,617,1.17,739,1.06,1674210,0.92,2009
NM,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NM,other and unallocable,1708,3.99,5332819,3.69,199,3.24,157538,3.25,15623,2.97,1796,3.79,1907,3.59,5490357,3.59,2009
NY,total,910073,0.18,4593791899,0.19,220910,0.3,270644229,0.23,14052987,0.31,997493,0.19,1130983,0.16,4864436128,0.18,2009
NY,financial administration,12270,0.3,58932795,0.25,3116,0.34,3548330,0.34,189918,0.39,13379,0.33,15386,0.25,62481125,0.23,2009
NY,other government administration,11501,0.32,50617535,0.28,12442,0.35,8936158,0.46,461587,0.38,14215,0.35,23943,0.24,59553693,0.25,2009
NY,judicial and legal,11026,0.14,56897148,0.1,4110,0.4,6014754,0.57,227217,0.56,12375,0.21,15136,0.15,62911902,0.11,2009
NY,police protection total,79149,0.26,478129316,0.29,8245,0.52,8975755,0.48,458855,0.7,81894,0.29,87394,0.24,487105071,0.28,2009
NY,police protection - officers,69409,0.25,430713240,0.29,3687,0.26,4522818,0.22,171112,0.43,70451,0.25,73096,0.24,435236058,0.29,2009
NY,police protection - other,9740,0.38,47416076,0.28,4558,0.73,4452937,0.74,287743,0.85,11443,0.51,14298,0.35,51869013,0.27,2009
NY,fire protection total,24117,0.52,148079080,0.47,656,1.92,987571,1.25,47143,1.91,24401,0.58,24773,0.51,149066651,0.47,2009
NY,fire protection - firefighters,22004,0.44,135671733,0.39,459,1.56,763639,0.92,36286,1.65,22224,0.47,22463,0.43,136435372,0.39,2009
NY,fire protection - other,2113,1.41,12407347,1.37,197,2.74,223932,2.36,10857,2.77,2177,1.74,2310,1.31,12631279,1.34,2009
NY,corrections,24320,0.38,122379999,0.27,652,2.74,1049755,2.46,54618,3.18,24660,0.4,24972,0.38,123429754,0.27,2009
NY,highways,30032,0.28,131687453,0.3,1864,0.2,2243853,0.08,131171,0.11,30811,0.28,31896,0.26,133931306,0.29,2009
NY,air transportation,1465,0.86,7973710,0.64,29,2.22,45870,3.78,3087,2.37,1483,1.11,1494,0.84,8019580,0.64,2009
NY,water transport and terminals,216,0.74,1590270,0.58,35,3.72,59462,3.04,3469,5.8,236,1.83,251,0.82,1649732,0.57,2009
NY,public welfare,48442,0.64,187467101,0.52,5102,1.23,5939848,1.53,396941,1.62,50824,0.75,53544,0.59,193406949,0.5,2009
NY,health,16921,0.31,77775137,0.25,3983,0.47,10244832,0.27,386752,0.39,19328,0.42,20904,0.27,88019969,0.23,2009
NY,hospitals,50209,0.01,241391247,0.01,4952,0.01,12118991,0.01,505706,0.01,53400,0.01,55161,0,253510238,0,2009
NY,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NY,solid waste management,13906,0.3,76807266,0.2,1394,0.89,2467914,0.28,130965,0.37,14698,0.31,15300,0.28,79275180,0.19,2009
NY,sewerage,6381,0.5,29752350,0.5,410,0.03,871175,0.02,35026,0.02,6585,0.5,6791,0.47,30623525,0.48,2009
NY,parks and recreation,9233,0.37,39274265,0.39,9986,0.49,8409291,0.32,559733,0.5,12617,0.41,19219,0.31,47683556,0.32,2009
NY,housing and community development,16258,0.16,77573865,0.15,505,0.53,585233,0.42,26132,0.53,16417,0.17,16763,0.16,78159098,0.15,2009
NY,natural resources,298,0.73,1442849,0.57,57,0.1,64708,0.07,5173,0.02,327,0.76,355,0.61,1507557,0.54,2009
NY,water transport and terminals,6323,0.47,30314479,0.41,296,0.46,457300,0.46,19509,0.45,6439,0.48,6619,0.45,30771779,0.4,2009
NY,electric power,130,16.18,986473,15.58,10,0.01,8930,0.01,669,0.01,134,15.7,140,15.02,995403,15.44,2009
NY,gas supply,9,0.01,39249,0.01,4,0.01,973,0.01,89,0.01,10,0.01,13,0,40222,0,2009
NY,transit,51705,0.03,321779420,0.03,593,6.29,1170810,4.72,80438,7.2,52194,0.11,52298,0.08,322950230,0.03,2009
NY,education total,467027,0.5,2302083773,0.47,146719,0.77,181070854,0.55,9417723,0.73,526420,0.5,613746,0.42,2483154627,0.44,2009
NY,education - elementary and secondary total,450753,0.46,2217762667,0.45,124435,0.68,149938556,0.53,8301604,0.68,503259,0.47,575188,0.39,2367701223,0.43,2009
NY,education - elementary and secondary instructional,343718,0.43,1849643251,0.44,55829,0.68,73097825,0.61,4353347,0.7,371380,0.44,399547,0.38,1922741076,0.42,2009
NY,education - elementary and secondary other,107035,0.57,368119416,0.51,68606,0.68,76840731,0.44,3948257,0.66,131879,0.55,175641,0.44,444960147,0.43,2009
NY,education - higher education total,16274,1.4,84321106,1.04,22284,1.26,31132298,0.65,1116119,1.09,23161,1.19,38558,0.94,115453404,0.78,2009
NY,education - higher education instructional,6322,0.87,37792681,0.9,13425,1.19,22428987,0.59,536478,0.93,9618,0.74,19747,0.86,60221668,0.6,2009
NY,education - higher education other,9952,1.75,46528425,1.16,8859,1.38,8703311,0.81,579641,1.24,13543,1.52,18811,1.13,55231736,0.98,2009
NY,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NY,libraries,7530,1.59,31186658,1.69,8059,1.93,6770122,2.2,502919,1.99,10576,1.78,15589,1.26,37956780,1.44,2009
NY,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NY,other and unallocable,21605,0.19,119630461,0.13,7691,0.42,8601740,0.43,408147,0.57,24070,0.25,29296,0.18,128232201,0.13,2009
NC,total,376456,0.58,1352057175,0.56,102654,0.75,95722935,0.81,6130692,0.99,411310,0.58,479110,0.49,1447780110,0.53,2009
NC,financial administration,6853,1.11,26964533,0.98,390,1.11,492266,0.78,30009,0.84,7023,1.1,7243,1.05,27456799,0.96,2009
NC,other government administration,5772,1.28,22327394,1.13,2016,1.2,1138223,4.01,55916,3.78,6072,1.2,7788,1,23465617,1.09,2009
NC,judicial and legal,744,1.43,3336379,1.17,150,2.83,174746,3.16,11466,3.78,810,1.86,894,1.28,3511125,1.12,2009
NC,police protection total,23243,0.95,86557812,0.86,1677,2.41,1738507,1.5,137977,2.02,24024,0.98,24920,0.9,88296319,0.85,2009
NC,police protection - officers,19144,0.93,73480055,0.85,833,1.27,893500,0.94,63402,0.99,19503,0.93,19977,0.89,74373555,0.84,2009
NC,police protection - other,4099,1.06,13077757,0.9,844,3.55,845007,2.1,74575,2.91,4521,1.19,4943,1.07,13922764,0.86,2009
NC,fire protection total,8458,1.45,32932745,1.26,1069,5.34,539012,8.17,43789,6.5,8707,1.66,9527,1.42,33471757,1.24,2009
NC,fire protection - firefighters,8035,1.37,31303130,1.19,1000,4.46,451306,7.78,37101,6.6,8245,1.56,9035,1.32,31754436,1.18,2009
NC,fire protection - other,423,2.91,1629615,2.54,69,18.16,87706,10.13,6688,5.92,462,3.45,492,3.57,1717321,2.47,2009
NC,corrections,5056,1.5,15969915,1.31,262,3.56,301023,5,20623,4.5,5174,1.51,5318,1.43,16270938,1.29,2009
NC,highways,4013,1.34,13099849,1.16,204,0.49,211006,0.47,13453,0.28,4089,1.38,4217,1.27,13310855,1.14,2009
NC,air transportation,843,0.9,3484251,0.75,206,0.29,196954,0.41,15199,0.4,929,0.77,1049,0.72,3681205,0.71,2009
NC,water transport and terminals,0,0.01,0,0.01,3,0.01,2789,0.01,275,0.01,2,0.01,3,0,2789,0,2009
NC,public welfare,15243,1.65,49381466,1.5,1300,5.53,1499982,5.22,112494,5.8,15885,1.68,16543,1.59,50881448,1.46,2009
NC,health,15948,2.18,57404955,2.01,2156,4.12,2961952,4.31,178903,4.05,16969,2.29,18104,1.98,60366907,1.92,2009
NC,hospitals,37395,0.01,191276312,0.01,10526,0.01,13562055,0.01,696109,0.01,41351,0.01,47921,0,204838367,0,2009
NC,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NC,solid waste management,4647,1.28,12666866,1.15,1236,1.81,1030013,2.02,116715,2.16,5310,1.38,5883,1.08,13696879,1.08,2009
NC,sewerage,4071,1.49,14263875,1.2,51,0.36,86526,0.29,4112,0.28,4095,1.53,4122,1.47,14350401,1.19,2009
NC,parks and recreation,4336,1.12,14337113,1.01,5723,1.1,3687815,1.08,361578,1.41,6399,1.29,10059,0.79,18024928,0.83,2009
NC,housing and community development,3227,2.11,11276690,2.03,206,2.57,234938,3.05,17244,3.1,3328,2.22,3433,1.99,11511628,1.98,2009
NC,natural resources,912,1.63,2588474,1.3,248,1.51,248193,1.81,14247,3.25,994,1.91,1160,1.32,2836667,1.2,2009
NC,water transport and terminals,5362,1.5,18466253,1.28,157,0.64,162847,0.44,12181,0.54,5433,1.5,5519,1.46,18629100,1.27,2009
NC,electric power,1023,1.78,4729955,1.7,24,0.26,43121,0.47,2109,0.33,1035,1.77,1047,1.74,4773076,1.68,2009
NC,gas supply,107,0.01,436053,0.01,1,0.01,2449,0.01,175,0.01,108,0.01,108,0,438502,0,2009
NC,transit,1305,1.36,4074820,0.86,526,4.53,563768,4.1,53761,5.65,1615,2.53,1831,1.62,4638588,0.9,2009
NC,education total,214622,1.38,721563228,1.39,71261,1.97,63976400,2.05,4004215,2.6,237384,1.43,285883,1.14,785539628,1.29,2009
NC,education - elementary and secondary total,198584,1.36,653171349,1.32,49024,2,46474492,2.14,3119394,2.43,216304,1.38,247608,1.16,699645841,1.24,2009
NC,education - elementary and secondary instructional,147179,1.36,534888274,1.34,28373,1.81,26671028,1.49,1639749,1.77,156497,1.35,175552,1.17,561559302,1.28,2009
NC,education - elementary and secondary other,51405,1.35,118283075,1.21,20651,2.26,19803464,3.03,1479645,3.16,59807,1.46,72056,1.16,138086539,1.12,2009
NC,education - higher education total,16038,1.65,68391879,2.08,22237,1.9,17501908,1.81,884821,3.2,21080,1.86,38275,1.3,85893787,1.7,2009
NC,education - higher education instructional,7046,1.4,34498379,2.57,15949,1.58,13210255,1.44,574369,3.37,10319,1.82,22995,1.18,47708634,1.9,2009
NC,education - higher education other,8992,1.84,33893500,1.59,6288,2.69,4291653,2.95,310452,2.9,10761,1.89,15280,1.55,38185153,1.45,2009
NC,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NC,libraries,2403,2.36,7650026,2.19,1242,2.05,987931,2.35,85756,2.55,2892,2.37,3645,1.71,8637957,1.96,2009
NC,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
NC,other and unallocable,10873,1.93,37268211,1.67,2020,2.29,1880419,2.03,142386,2.1,11682,2.01,12893,1.67,39148630,1.59,2009
ND,total,20242,0.68,70297569,0.63,14755,0.4,9627841,0.54,706363,0.47,24001,0.64,34997,0.43,79925410,0.56,2009
ND,financial administration,586,0.82,2023692,0.65,1368,0.87,267674,1.23,22455,1.35,650,1.38,1954,0.66,2291366,0.59,2009
ND,other government administration,276,0.3,862586,0.18,5055,0.64,381094,0.83,21432,0.74,357,1.04,5331,0.61,1243680,0.28,2009
ND,judicial and legal,240,2.25,864763,1.75,152,3.93,118531,10.75,4048,6.63,262,5.51,392,2.05,983294,2.01,2009
ND,police protection total,1240,2.04,4732109,1.51,88,2.55,41580,4.77,3116,4.91,1257,2.26,1328,1.91,4773689,1.49,2009
ND,police protection - officers,1022,1.77,4099460,1.39,69,2.16,30519,3.15,1999,3.18,1033,1.9,1091,1.67,4129979,1.38,2009
ND,police protection - other,218,3.28,632649,2.27,19,3.93,11061,9.24,1117,8.02,224,3.93,237,3.03,643710,2.24,2009
ND,fire protection total,326,0.47,1499711,0.32,128,11.6,9893,3.91,810,3.29,330,0.98,454,3.29,1509604,0.32,2009
ND,fire protection - firefighters,318,0.48,1460670,0.33,125,11.88,8928,4.33,727,3.66,322,1,443,3.37,1469598,0.33,2009
ND,fire protection - other,8,0.01,39041,0.01,3,0.01,965,0.01,83,0.01,8,0.01,11,0,40006,0,2009
ND,corrections,330,1.4,1030060,1.06,40,1.88,57753,1.71,4095,1.89,352,1.17,370,1.26,1087813,1,2009
ND,highways,1037,3.89,3967152,3.1,219,2.86,109869,1.84,8320,1.71,1069,4.24,1256,3.25,4077021,3.01,2009
ND,air transportation,101,0.01,407981,0.01,22,0.01,20675,0.01,1609,0.01,110,0.01,123,0,428656,0,2009
ND,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,public welfare,829,3.83,2587936,3.15,144,7.11,160998,5.82,10703,6.36,888,3.82,973,3.43,2748934,2.98,2009
ND,health,466,1.26,1768240,1.27,309,4.18,498688,2.5,25832,3.37,611,1.92,775,1.83,2266928,1.13,2009
ND,hospitals,6,0.01,8973,0.01,3,0.01,506,0.01,75,0.01,6,0.01,9,0,9479,0,2009
ND,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,solid waste management,282,0.75,1024414,0.53,50,5.74,41528,5.82,3171,3.89,299,0.8,332,1.07,1065942,0.55,2009
ND,sewerage,152,0.46,608635,0.29,110,0.2,23464,0.44,1852,0.51,159,0.68,262,0.28,632099,0.28,2009
ND,parks and recreation,372,0.61,1226140,0.64,1161,0.43,533767,0.56,55996,0.42,687,0.62,1533,0.36,1759907,0.48,2009
ND,housing and community development,189,1.19,596147,0.93,121,4.15,75593,0.83,6166,0.96,223,1.47,310,1.77,671740,0.83,2009
ND,natural resources,179,5.51,471641,3.86,264,3.98,114150,5.16,7802,4.71,224,5.97,443,3.25,585791,3.27,2009
ND,water transport and terminals,385,1.62,1529659,1.46,183,4.5,85779,3.01,7501,3.65,412,2.27,568,1.82,1615438,1.39,2009
ND,electric power,103,0.01,631846,0.01,2,0.01,3528,0.01,118,0.01,104,0.01,105,0,635374,0,2009
ND,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,transit,29,0.01,95717,0.01,18,0.01,24612,0.01,2020,0.01,40,0.01,47,0,120329,0,2009
ND,education total,12711,1.2,43053854,1.13,4561,1.08,6650144,0.95,484289,0.86,15366,1.14,17272,0.93,49703998,0.99,2009
ND,education - elementary and secondary total,12711,1.2,43053854,1.13,4561,1.08,6650144,0.95,484289,0.86,15366,1.14,17272,0.93,49703998,0.99,2009
ND,education - elementary and secondary instructional,10126,1.18,35683798,1.14,2206,1.14,4336583,0.87,307593,0.76,11810,1.11,12332,0.99,40020381,1.02,2009
ND,education - elementary and secondary other,2585,1.29,7370056,1.1,2355,1.01,2313561,1.1,176696,1.05,3556,1.25,4940,0.83,9683617,0.88,2009
ND,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,libraries,74,0.26,252003,0.14,180,3.07,134242,4.2,12380,4.22,142,2.46,254,2.18,386245,1.46,2009
ND,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
ND,other and unallocable,329,1.2,1054310,0.99,577,3.06,273773,3.61,22573,2.45,453,2.46,906,2,1328083,1.08,2009
OH,total,422004,0.35,1690410564,0.36,128630,0.43,137780736,0.61,8962909,0.55,474651,0.35,550634,0.28,1828191300,0.34,2009
OH,financial administration,7658,0.89,28184207,0.93,1228,1.58,1726972,1.41,106176,1.58,8263,1,8886,0.8,29911179,0.88,2009
OH,other government administration,6776,1.11,26904826,1.03,8704,0.92,6292670,0.79,306060,0.72,8511,1.06,15480,0.71,33197496,0.85,2009
OH,judicial and legal,17711,1.17,62054117,1,3207,2.43,4141419,1.34,210752,1.88,18914,1.3,20918,1.06,66195536,0.94,2009
OH,police protection total,27902,1.45,132258944,1.42,4492,1.61,4335936,1.62,291069,1.57,29555,1.35,32394,1.27,136594880,1.38,2009
OH,police protection - officers,21652,1.49,110000286,1.43,2156,1.15,2423309,1.34,143601,1.28,22466,1.39,23808,1.36,112423595,1.4,2009
OH,police protection - other,6250,1.31,22258658,1.39,2336,2.04,1912627,1.98,147468,1.85,7089,1.2,8586,1.1,24171285,1.29,2009
OH,fire protection total,13482,1.59,72499521,1.59,10088,1.79,7726462,2.47,607575,2.29,16918,1.84,23570,1.19,80225983,1.46,2009
OH,fire protection - firefighters,12829,1.53,69846878,1.52,9968,1.78,7596304,2.47,598920,2.29,16216,1.8,22797,1.16,77443182,1.39,2009
OH,fire protection - other,653,2.8,2652643,3.5,120,2.08,130158,2.17,8655,2,702,2.72,773,2.39,2782801,3.34,2009
OH,corrections,9153,2.04,30320990,1.77,654,1.92,804348,1.56,55404,1.69,9472,2.16,9807,1.91,31125338,1.73,2009
OH,highways,12385,1.44,46415892,1.32,1514,0.9,2040108,0.87,140566,1.15,13185,1.23,13899,1.29,48456000,1.27,2009
OH,air transportation,876,0.06,4195316,0.06,132,4.84,193879,1.99,10527,4.02,946,0.31,1008,0.64,4389195,0.1,2009
OH,water transport and terminals,33,0.01,146230,0.01,6,0.01,8323,0.01,449,0.01,36,0.01,39,0,154553,0,2009
OH,public welfare,21485,2.13,70200287,1.92,3077,2.79,4658932,2.65,294586,3.06,23194,2.32,24562,1.9,74859219,1.81,2009
OH,health,15906,1.42,56987447,1.19,5360,2.28,5575898,2.38,363347,3.49,17989,1.93,21266,1.21,62563345,1.1,2009
OH,hospitals,9313,3.56,43934668,2.76,4175,7.07,12270861,5.51,413286,7.25,11934,3.73,13488,3.29,56205529,2.47,2009
OH,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
OH,solid waste management,2720,1.73,9417293,1.92,295,2.03,431928,1.46,27494,1.69,2878,1.75,3015,1.57,9849221,1.84,2009
OH,sewerage,6294,1.09,26025705,1.09,163,0.85,283585,0.83,14247,0.82,6376,1.09,6457,1.06,26309290,1.08,2009
OH,parks and recreation,5750,2.38,21865405,2.33,8418,1.92,5915735,2.22,545852,2.13,8845,2.6,14168,1.49,27781140,1.89,2009
OH,housing and community development,4469,4.43,16558911,3.78,594,6.51,405814,6.7,31130,9.92,4647,4.75,5063,3.99,16964725,3.69,2009
OH,natural resources,1378,1.23,4088755,1.41,94,0.94,134300,0.95,9701,0.98,1434,1.34,1472,1.15,4223055,1.36,2009
OH,water transport and terminals,7241,1.22,28059140,1.17,258,0.83,390756,0.69,25217,0.85,7385,1.22,7499,1.18,28449896,1.15,2009
OH,electric power,1717,3.17,6177081,4.21,44,5.32,46260,9.2,3377,5.67,1737,3.15,1761,3.1,6223341,4.17,2009
OH,gas supply,40,0.01,182615,0.01,2,0.01,5006,0.01,347,0.01,42,0.01,42,0,187621,0,2009
OH,transit,5676,2.25,23361431,1.57,713,12.37,817185,10.2,71024,12.27,6079,2.72,6389,2.43,24178616,1.55,2009
OH,education total,229120,0.69,928151758,0.71,65830,0.64,70578402,0.7,4724071,0.77,257248,0.67,294950,0.56,998730160,0.67,2009
