state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
WA,total,171433,1.68,503614887,1.62,139207,1.82,68439,3.62,437152364,1.74,66462523,2.58,5667591,3.41,1993
WA,financial administration,3884,6.15,10315987,5.16,3649,5.18,438,29.84,9906120,4.71,409867,25.65,40852,35.04,1993
WA,other government administration,4263,5.54,12865635,4.85,3845,6.11,1529,7.96,11797482,5.19,1068153,2.97,71528,5.22,1993
WA,judicial and legal,4480,3.65,13444825,3.21,4233,3.55,577,10.08,12778006,3.14,666819,12.18,41312,12.22,1993
WA,police protection - officers,6880,4.39,25459211,3.76,6827,4.19,207,44.4,25348308,3.68,110903,30.73,9988,38.33,1993
WA,police protection - other,2714,5.04,6800815,4.92,2569,5.24,413,8.3,6499360,4.99,301455,9.43,25591,11.54,1993
WA,fire protection - firefighters,5876,8.12,20960844,5.95,5617,8.89,6489,23.8,20677541,6.21,283303,40.69,46445,34.48,1993
WA,fire protection - other,386,17.42,1158757,16.15,354,17.84,117,52,1088733,16.47,70024,32.24,5593,31.85,1993
WA,corrections,2863,4.34,8174373,4.21,2708,4.47,356,10.17,7857528,4.26,316845,9.5,26484,9.18,1993
WA,streets and highways,6160,3.32,17859447,3.16,5877,3.43,404,6.77,17298589,3.23,560858,6.16,48317,7.63,1993
WA,air transportation,1075,0.39,3920272,0.27,1015,0.31,73,0,3778952,0.27,141320,0,10075,0,1993
WA,water transport and terminals,1198,7.69,3618398,8.87,1081,7.61,222,14.59,3394631,8.47,223767,17.04,20210,18.21,1993
WA,public welfare,1131,4.36,2927280,2.52,847,2.27,799,10.7,2269130,1.71,658150,5.79,51180,10.64,1993
WA,health,3236,8.25,8569281,7.29,2647,8.28,1113,17.66,6907097,7.48,1662184,7.02,95395,9.23,1993
WA,hospitals,8227,4.64,22564432,5.41,5318,6.7,5033,6.19,14667820,6.71,7896612,4.86,513874,4.37,1993
WA,solid waste management,1351,4.11,3702029,3.66,1265,4.19,147,15.42,3554409,3.67,147620,9.96,15413,10.05,1993
WA,sewerage,2462,3.37,7344104,2.98,2398,3.54,184,18.82,7187971,3.08,156133,7.86,11515,12.65,1993
WA,parks and recreation,4426,2.73,11087170,3.1,3149,2.55,4201,3.54,8767463,2.89,2319707,4.19,220906,4.36,1993
WA,housing and community development,1949,6.77,4873784,4.65,1729,5.18,725,44.22,4578035,4.02,295749,37.08,37138,38.76,1993
WA,natural resources,828,16.71,2232540,16.38,758,15.35,192,25.99,2046846,15.46,185694,28.42,12018,33.75,1993
WA,water transport and terminals,2520,6.57,7766064,4.22,2375,7.17,448,24.85,7495271,4.43,270793,12.8,22058,13.9,1993
WA,electric power,7926,0.31,30929143,0.45,7656,0.3,411,0.59,30298521,0.46,630622,0.89,47721,0.9,1993
WA,gas supply,17,0,56717,0,17,0,0,0,56717,0,0,0,0,0,1993
WA,transit,6172,0.04,18443787,0.05,5079,0.18,1175,0.78,15095237,0.05,3348550,0.21,193106,0.33,1993
WA,education - elementary and secondary instructional,53495,4.1,178089680,4.03,50629,4.19,4932,4.9,169781929,4.1,8307751,4.41,507184,4.36,1993
WA,education - elementary and secondary other,28904,4.42,57710836,4.08,10201,3.96,34174,5.29,24155028,3.62,33555808,4.77,3310622,5.65,1993
WA,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WA,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WA,libraries,2934,2.53,6663632,1.96,1811,2.17,2947,6.62,4788695,1.77,1874937,2.54,195510,3.87,1993
WA,other and unallocable,6076,16.63,16075844,11.11,5553,17.88,1133,20.71,15076945,11.54,998899,15.08,87556,19.54,1993
WV,total,57161,0.61,119729155,0.61,53820,0.62,9352,5.34,114474593,0.62,5254562,1.11,582055,1.25,1993
WV,financial administration,1479,5.72,2290134,4.62,1387,6.01,340,33.53,2171451,4.79,118683,5.19,15696,5.11,1993
WV,other government administration,923,5.92,1666656,6.5,860,6.33,1371,33.71,1487430,7.03,179226,19.74,12474,22.88,1993
WV,judicial and legal,654,3.7,1307079,5.08,595,2.48,192,31.03,1217216,5.19,89863,22.69,10272,32.46,1993
WV,police protection - officers,1885,3.94,3979812,4.06,1872,3.95,52,96.12,3964370,4.09,15442,68.06,2289,87.83,1993
WV,police protection - other,356,4.82,432531,4.66,276,5.77,247,5.25,355447,5.45,77084,3.08,14441,3.8,1993
WV,fire protection - firefighters,911,5.51,1947409,4.23,877,4.15,185,25.39,1915190,3.67,32219,38.71,5939,42.14,1993
WV,fire protection - other,50,0,72576,0,47,0,10,0,69362,0,3214,0,653,0,1993
WV,corrections,468,9.01,631867,10.74,434,8.89,64,17.44,597106,10.85,34761,17.04,5604,20.78,1993
WV,streets and highways,866,4.82,1318993,4.02,803,4.84,98,0,1254916,3.92,64077,0,11311,0,1993
WV,air transportation,150,0.23,236664,0.96,133,0.17,22,0,218545,1.11,18119,0,2980,0,1993
WV,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WV,public welfare,6,0,7746,0,3,0,7,0,4791,0,2955,0,572,0,1993
WV,health,1158,6.53,2136138,5.75,992,8.12,374,7.5,1871604,6.64,264534,4.8,27835,5.96,1993
WV,hospitals,3045,0,6452421,0,2473,0,952,0,5195160,0,1257261,0,99915,0,1993
WV,solid waste management,633,9.1,912283,8.32,592,9.71,74,0,873180,8.47,39103,0,7127,0,1993
WV,sewerage,874,13.36,1490455,21.71,827,13.5,138,25.07,1441837,22.27,48618,3.29,8280,3.31,1993
WV,parks and recreation,915,1.11,1107378,1.58,632,0.7,689,2.58,851123,1.95,256255,2.19,50274,2.47,1993
WV,housing and community development,492,8.89,875001,8.78,469,9.69,58,9.57,836954,8.21,38047,14.25,4008,15.73,1993
WV,natural resources,70,4.18,128444,3.43,67,4.17,30,7.43,125480,3.24,2964,4.35,557,3.46,1993
WV,water transport and terminals,1282,12.26,2084959,13.78,1261,11.96,155,54.96,2054714,13.65,30245,56.85,3753,43.13,1993
WV,electric power,10,0,21761,0,10,0,0,0,21761,0,0,0,0,0,1993
WV,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WV,transit,464,0,795639,0,427,0,88,0,752417,0,43222,0,6428,0,1993
WV,education - elementary and secondary instructional,26872,0.64,67885219,0.67,25995,0.62,2251,1.94,66226122,0.65,1659097,1.22,151588,1.42,1993
WV,education - elementary and secondary other,12353,0.77,20230811,0.78,11688,0.79,1672,2.12,19401367,0.82,829444,1.2,115301,1.12,1993
WV,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WV,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WV,libraries,278,0,385091,0,225,0,118,0,332622,0,52469,0,9168,0,1993
WV,other and unallocable,967,10.31,1332088,10.14,875,10.07,165,26.63,1234428,9.69,97660,19.35,15590,17.88,1993
WI,total,189886,0.95,480703158,1.16,162757,1,76188,3.04,437707062,1.2,42996096,2.25,4789126,2.27,1993
WI,financial administration,2546,3.84,5910184,2.58,2122,3.42,1852,14.76,5172517,2.71,737667,14.2,73890,16.75,1993
WI,other government administration,4088,4.65,9404924,2.97,2940,4.94,8689,11.62,7216851,2.45,2188073,9.7,196044,11.24,1993
WI,judicial and legal,3098,9.56,7362915,12.89,2870,9.67,670,14.49,6767276,11.82,595639,25.31,39768,9.57,1993
WI,police protection - officers,9900,3.33,29067514,3.25,9620,3.32,1349,14.27,28616320,3.25,451194,17.2,49363,14.85,1993
WI,police protection - other,2658,3.02,4982932,2.93,2088,2.73,1730,6.72,4211667,2.96,771265,5.47,100440,6.66,1993
WI,fire protection - firefighters,3953,2.47,11779315,1.76,3635,1.94,5236,29.98,11382505,1.69,396810,17.24,54769,20.39,1993
WI,fire protection - other,261,2.95,605922,1.41,240,0.57,52,33.87,575966,0.39,29956,27.25,4024,33.22,1993
WI,corrections,1968,2.55,4794065,1.96,1869,2.31,218,15.22,4630547,1.91,163518,12.08,17437,14.66,1993
WI,streets and highways,8597,2.9,19751240,2.36,8159,2.52,1363,23.92,19186972,2.21,564268,27.62,77691,27.67,1993
WI,air transportation,330,0.96,798618,0.35,319,0.77,43,8.19,781918,0.31,16700,8.53,2036,12.77,1993
WI,water transport and terminals,28,0,105539,0,27,0,2,0,103787,0,1752,0,144,0,1993
WI,public welfare,12087,4.45,24777161,3.67,10149,3.94,3492,6.33,21548267,3.3,3228894,6.6,340091,7.64,1993
WI,health,3523,3.81,7784855,3.2,2860,3.47,1644,10.32,6605258,2.98,1179597,10.41,115556,11.49,1993
WI,hospitals,6640,3.01,14502955,2.44,5880,2.55,1430,6.56,12944422,2.14,1558533,5.64,133167,6.73,1993
WI,solid waste management,1703,2.76,3579416,2.19,1546,2.67,663,26.28,3399818,2.15,179598,13.58,27712,12.21,1993
WI,sewerage,2491,4.76,6909422,2.82,2424,4.84,501,43.99,6811949,2.86,97473,23.15,11888,33.43,1993
WI,parks and recreation,3799,1.92,6897672,1.56,2980,1.35,2915,5.31,5936345,1.06,961327,6.08,144365,5.58,1993
WI,housing and community development,1534,23.04,3289785,17.01,1417,24.94,265,18.48,3158681,17.63,131104,17.55,25134,13.63,1993
WI,natural resources,938,5.12,1896389,5.13,885,5.27,174,6.62,1817019,5.27,79370,6.92,9451,6.94,1993
WI,water transport and terminals,1802,4.45,4482660,2.75,1754,4.36,269,50.43,4387423,2.51,95237,42.34,8817,43.91,1993
WI,electric power,585,3.56,1674803,3.49,574,3.21,23,21.89,1661257,3.34,13546,21.86,1917,23.7,1993
WI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WI,transit,2292,0,6723251,0,2153,0,283,0,6422231,0,301020,0,24431,0,1993
WI,education - elementary and secondary instructional,75285,1.54,214652727,2.14,66580,1.71,15627,4.41,200782597,2.18,13870130,4.74,1517916,4.69,1993
WI,education - elementary and secondary other,22900,1.8,44095987,2.39,16729,2.76,14650,3.39,35568781,2.93,8527206,4.3,1133945,4.18,1993
WI,education - higher education instructional,4008,0,15444977,0,3143,0,3924,0,12838657,0,2606320,0,145399,0,1993
WI,education - higher education other,4348,0,10313373,0,3116,0,3174,0,8520681,0,1792692,0,207731,0,1993
WI,libraries,2389,3.03,4370336,2.27,1530,2.37,2187,6.45,3294238,1.79,1076098,5.86,153181,6.12,1993
WI,other and unallocable,6135,15.53,14744221,15.78,5148,14.41,3763,21.91,13363112,15.6,1381109,29.98,172819,25.69,1993
WY,total,24907,0.53,53324530,0.5,21400,0.55,9542,1.28,48132422,0.52,5192108,0.81,621191,0.75,1993
WY,financial administration,545,2.63,1035722,2.37,521,2.64,62,0,1003373,2.27,32349,0,4393,0,1993
WY,other government administration,423,4.82,858369,4.37,394,5.15,356,27.03,763247,4.16,95122,23.96,5232,17.97,1993
WY,judicial and legal,338,2.56,697571,1.77,307,2.07,97,28.5,639535,1.42,58036,19.63,5388,23.81,1993
WY,police protection - officers,910,3.84,2350163,3.53,908,3.87,9,35.42,2346461,3.55,3702,20.94,454,26,1993
WY,police protection - other,400,7.28,646427,6.06,362,6.45,111,14.76,599564,5.36,46863,18.76,6727,19.83,1993
WY,fire protection - firefighters,322,1.73,951570,0.74,308,0,164,5.03,930797,0,20773,2.06,2390,6.92,1993
WY,fire protection - other,15,0,35811,0,13,0,10,0,32693,0,3118,0,506,0,1993
WY,corrections,255,0,471225,0,250,0,12,0,464550,0,6675,0,914,0,1993
WY,streets and highways,714,1.37,1525159,0.86,668,1.42,77,10.72,1455849,0.84,69310,7.29,8255,7.2,1993
WY,air transportation,65,2.21,112599,2.82,61,0,10,31.78,106369,0,6230,51.01,773,32.89,1993
WY,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WY,public welfare,17,0,26226,0,15,0,7,0,21111,0,5115,0,427,0,1993
WY,health,189,2.44,335026,1.33,127,0.79,213,19.82,253857,0.72,81169,3.94,10709,6.44,1993
WY,hospitals,3163,0,6470216,0,2702,0,902,0,5534795,0,935421,0,80507,0,1993
WY,solid waste management,268,2.1,534200,2.27,250,2.34,32,0,515110,2.44,19090,7.22,2787,11.71,1993
WY,sewerage,148,11.61,354949,10.35,144,11.9,7,0,350105,10.37,4844,0,696,0,1993
WY,parks and recreation,503,4.76,894032,3.81,350,3.94,435,4.42,713069,3.41,180963,7.39,27090,8.25,1993
WY,housing and community development,42,0,64790,0,34,0,26,0,53052,0,11738,0,1562,0,1993
WY,natural resources,217,27.42,348565,36.06,187,26.73,79,3.26,298962,35.52,49603,7.17,23228,2.28,1993
WY,water transport and terminals,267,8.94,600562,5.49,260,9.06,14,39.32,592760,5.54,7802,19.12,1239,26.66,1993
WY,electric power,49,11.91,134046,7.37,49,9.95,1,0,133521,7.06,525,0,44,0,1993
WY,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
WY,transit,42,0,69266,0,32,0,20,0,58909,0,10357,0,1695,0,1993
WY,education - elementary and secondary instructional,9475,0.78,23105530,0.78,8494,0.79,2544,1.05,21718792,0.8,1386738,0.89,161234,0.72,1993
WY,education - elementary and secondary other,4126,0.79,6752799,0.79,3004,0.86,2603,1.34,5393468,0.78,1359331,1.67,188526,1.37,1993
WY,education - higher education instructional,693,0,1869944,0,576,0,379,0,1515489,0,354455,0,20641,0,1993
WY,education - higher education other,980,0,1756386,0,782,0,1026,0,1495285,0,261101,0,34965,0,1993
WY,libraries,246,0,393145,0,168,0,211,0,287645,0,105500,0,13604,0,1993
WY,other and unallocable,495,10.46,930232,7.84,434,12.23,135,12.05,854054,8.64,76178,14.9,17205,9.98,1993
