GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US35,35,New Mexico,,2012,1060,Judicial and Legal,3558,15210571,220,259063,16807,3650,3778,15469634
0400000US35,35,New Mexico,,2012,1100,Police Protection Total,5844,27575852,361,301373,23441,5977,6205,27877225
0400000US35,35,New Mexico,,2012,1101,Police Protection - Persons with Power of Arrest       ,4383,22396389,20,25620,1306,4391,4403,22422009
0400000US35,35,New Mexico,,2012,1102,Police Protection - Other ,1461,5179463,341,275753,22135,1586,1802,5455216
0400000US35,35,New Mexico,,2012,1120,Fire Protection Total ,2370,12171320,289,84038,6011,2402,2659,12255358
0400000US35,35,New Mexico,,2012,1121,Fire Protection - Firefighters,2270,11730505,262,72268,5142,2298,2532,11802773
0400000US35,35,New Mexico,,2012,1122,Fire Protection - Other ,100,440815,27,11770,869,104,127,452585
0400000US35,35,New Mexico,,2012,1140,Corrections,6016,20007081,83,170601,10028,6073,6099,20177682
0400000US35,35,New Mexico,,2012,1160,Highways,3985,14009116,38,56422,3283,4003,4023,14065538
0400000US35,35,New Mexico,,2012,1180,Air Transportation,319,1423066,22,33013,1717,329,341,1456079
0400000US35,35,New Mexico,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US35,35,New Mexico,,2012,1220,Public Welfare,2257,7743331,462,426414,39843,2481,2719,8169745
0400000US35,35,New Mexico,,2012,1240,Health,2672,9037907,136,356939,16199,2764,2808,9394846
0400000US35,35,New Mexico,,2012,1260,Hospitals,7781,34774935,1266,2907973,158124,8773,9047,37682908
0400000US35,35,New Mexico,,2012,1280,Social Insurance Administration,527,1760372,0,0,0,527,527,1760372
0400000US35,35,New Mexico,,2012,1300,Solid Waste Management,1241,4158495,65,54760,4867,1270,1306,4213255
0400000US35,35,New Mexico,,2012,1320,Sewerage,695,2596337,20,18996,1450,704,715,2615333
0400000US35,35,New Mexico,,2012,1340,Parks and Recreation,2100,6391548,933,687320,70829,2499,3033,7078868
0400000US35,35,New Mexico,,2012,1360,Housing and Community Development,446,1774553,25,35040,1801,455,471,1809593
0400000US35,35,New Mexico,,2012,1380,Natural Resources,1398,5253699,160,103624,7057,1432,1558,5357323
0400000US35,35,New Mexico,,2012,1400,Water Supply,994,3641307,53,46739,4152,1016,1047,3688046
0400000US35,35,New Mexico,,2012,1420,Electric Power,233,1184921,0,0,0,233,233,1184921
0400000US35,35,New Mexico,,2012,1440,Gas Supply,109,385507,4,774,70,109,113,386281
0400000US35,35,New Mexico,,2012,1460,Transit,721,2596291,63,93584,7654,764,784,2689875
0400000US35,35,New Mexico,,2012,1480,Education Total ,59572,228684894,24622,24760307,1436909,67937,84194,253445201
0400000US35,35,New Mexico,,2012,1481,Education - Elementary and Secondary Total ,43282,141337885,8178,6475524,470159,46182,51460,147813409
0400000US35,35,New Mexico,,2012,14811,Education - Elementary and Secondary Instructional             ,31916,113542783,4356,3664255,250864,33462,36272,117207038
0400000US35,35,New Mexico,,2012,14812,Education - Elementary and Secondary Other ,11366,27795102,3822,2811269,219295,12720,15188,30606371
0400000US35,35,New Mexico,,2012,1482,Education - Higher Education Total ,15465,84067144,16385,18241418,964072,20914,31850,102308562
0400000US35,35,New Mexico,,2012,14821,Education - Higher Education Instructional,4423,33977734,5334,8829087,262945,5909,9757,42806821
0400000US35,35,New Mexico,,2012,14822,Education - Higher Education Other ,11042,50089410,11051,9412331,701127,15005,22093,59501741
0400000US35,35,New Mexico,,2012,1483,Education - Other,825,3279865,59,43365,2678,841,884,3323230
0400000US35,35,New Mexico,,2012,1500,Libraries                          ,460,1435663,264,275769,20654,574,724,1711432
0400000US35,35,New Mexico,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US35,35,New Mexico,,2012,1580,All other and unallocable,4209,14666141,217,194397,16673,4302,4426,14860538
0400000US36,36,New York,,2012,1000,Total - All Government Employment Functions,1075989,6017423411,244821,320134744,15300835,1168457,1320810,6337558155
0400000US36,36,New York,,2012,1020,Financial Administration,24152,126428464,3358,4356470,215946,25359,27510,130784934
0400000US36,36,New York,,2012,1040,Other Government Administration,15232,68934800,13196,11090148,575786,18512,28428,80024948
0400000US36,36,New York,,2012,1060,Judicial and Legal,29283,190290991,4829,7914096,309223,31025,34112,198205087
0400000US36,36,New York,,2012,1100,Police Protection Total,81535,592052073,9172,11874759,643286,85244,90707,603926832
0400000US36,36,New York,,2012,1101,Police Protection - Persons with Power of Arrest       ,71167,535147842,4941,7042129,321269,73024,76108,542189971
0400000US36,36,New York,,2012,1102,Police Protection - Other ,10368,56904231,4231,4832630,322017,12220,14599,61736861
0400000US36,36,New York,,2012,1120,Fire Protection Total ,23195,175105437,2381,2443976,121099,23854,25576,177549413
0400000US36,36,New York,,2012,1121,Fire Protection - Firefighters,20654,157865437,667,715250,37790,20868,21321,158580687
0400000US36,36,New York,,2012,1122,Fire Protection - Other ,2541,17240000,1714,1728726,83309,2986,4255,18968726
0400000US36,36,New York,,2012,1140,Corrections,51951,304558113,1074,2362620,98657,52538,53025,306920733
0400000US36,36,New York,,2012,1160,Highways,34946,168965303,2593,3033045,203120,36093,37539,171998348
0400000US36,36,New York,,2012,1180,Air Transportation,1654,10347394,49,66915,5149,1686,1703,10414309
0400000US36,36,New York,,2012,1200,Water Transport and Terminals       ,827,5124390,36,60628,2578,843,863,5185018
0400000US36,36,New York,,2012,1220,Public Welfare,47870,209467938,3875,5849833,335604,49882,51745,215317771
0400000US36,36,New York,,2012,1240,Health,24251,129523062,2743,5940085,211173,25458,26994,135463147
0400000US36,36,New York,,2012,1260,Hospitals,87766,475824112,8648,26310534,959034,93269,96414,502134646
0400000US36,36,New York,,2012,1280,Social Insurance Administration,8276,42132804,65,197155,7980,8322,8341,42329959
0400000US36,36,New York,,2012,1300,Solid Waste Management,13417,81352502,927,1162161,85585,13902,14344,82514663
0400000US36,36,New York,,2012,1320,Sewerage,6028,30797823,349,389890,23978,6164,6377,31187713
0400000US36,36,New York,,2012,1340,Parks and Recreation,11004,49020126,8171,6840439,568079,14279,19175,55860565
0400000US36,36,New York,,2012,1360,Housing and Community Development,15804,79912355,658,833726,43756,16054,16462,80746081
0400000US36,36,New York,,2012,1380,Natural Resources,3173,16497092,116,129996,5915,3208,3289,16627088
0400000US36,36,New York,,2012,1400,Water Supply,5981,32343715,574,585704,32031,6147,6555,32929419
0400000US36,36,New York,,2012,1420,Electric Power,2157,16065925,61,135730,4782,2183,2218,16201655
0400000US36,36,New York,,2012,1440,Gas Supply,9,40886,2,1800,171,10,11,42686
0400000US36,36,New York,,2012,1460,Transit,61442,406081966,717,1215479,75356,61877,62159,407297445
0400000US36,36,New York,,2012,1480,Education Total ,488953,2599178034,164605,211119424,9783596,549617,653558,2810297458
0400000US36,36,New York,,2012,1481,Education - Elementary and Secondary Total ,424722,2231542005,99055,126805433,7127607,468978,523777,2358347438
0400000US36,36,New York,,2012,14811,Education - Elementary and Secondary Instructional             ,312435,1852405724,56437,79354825,4090718,337977,368872,1931760549
0400000US36,36,New York,,2012,14812,Education - Elementary and Secondary Other ,112287,379136281,42618,47450608,3036889,131001,154905,426586889
0400000US36,36,New York,,2012,1482,Education - Higher Education Total ,59617,347452395,65425,84044256,2645125,75964,125042,431496651
0400000US36,36,New York,,2012,14821,Education - Higher Education Instructional,22076,158762738,36570,55746199,1207553,29559,58646,214508937
0400000US36,36,New York,,2012,14822,Education - Higher Education Other ,37541,188689657,28855,28298057,1437572,46405,66396,216987714
0400000US36,36,New York,,2012,1483,Education - Other,4614,20183634,125,269735,10864,4675,4739,20453369
0400000US36,36,New York,,2012,1500,Libraries                          ,6526,28534399,9147,8302721,569560,9979,15673,36837120
0400000US36,36,New York,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US36,36,New York,,2012,1580,All other and unallocable,30557,178843707,7475,7917410,419391,32952,38032,186761117
0400000US37,37,North Carolina,,2012,1000,Total - All Government Employment Functions,505637,1940804825,147671,156014287,9414856,559643,653308,2096819112
0400000US37,37,North Carolina,,2012,1020,Financial Administration,10231,42086243,629,702817,40890,10460,10860,42789060
0400000US37,37,North Carolina,,2012,1040,Other Government Administration,6011,24851588,2808,2080851,108163,6605,8819,26932439
0400000US37,37,North Carolina,,2012,1060,Judicial and Legal,7461,34985576,668,580379,18583,7565,8129,35565955
0400000US37,37,North Carolina,,2012,1100,Police Protection Total,27012,106655668,1803,1718922,121041,27696,28815,108374590
0400000US37,37,North Carolina,,2012,1101,Police Protection - Persons with Power of Arrest       ,22035,89902704,1022,1015395,71114,22437,23057,90918099
0400000US37,37,North Carolina,,2012,1102,Police Protection - Other ,4977,16752964,781,703527,49927,5259,5758,17456491
0400000US37,37,North Carolina,,2012,1120,Fire Protection Total ,8562,33411738,1570,742236,71463,8963,10132,34153974
0400000US37,37,North Carolina,,2012,1121,Fire Protection - Firefighters,8163,31783219,1491,680890,67104,8540,9654,32464109
0400000US37,37,North Carolina,,2012,1122,Fire Protection - Other ,399,1628519,79,61346,4359,423,478,1689865
0400000US37,37,North Carolina,,2012,1140,Corrections,25798,80168196,518,461002,28618,25960,26316,80629198
0400000US37,37,North Carolina,,2012,1160,Highways,14774,53050543,336,359742,32638,14959,15110,53410285
0400000US37,37,North Carolina,,2012,1180,Air Transportation,958,3948775,326,306105,22673,1086,1284,4254880
0400000US37,37,North Carolina,,2012,1200,Water Transport and Terminals       ,234,994611,4,6200,407,236,238,1000811
0400000US37,37,North Carolina,,2012,1220,Public Welfare,16338,53702091,1154,1544737,100769,16915,17492,55246828
0400000US37,37,North Carolina,,2012,1240,Health,17016,62312422,2364,3220775,186489,18079,19380,65533197
0400000US37,37,North Carolina,,2012,1260,Hospitals,61856,307366666,14457,22034641,987180,67478,76313,329401307
0400000US37,37,North Carolina,,2012,1280,Social Insurance Administration,2695,11327481,94,100513,1293,2702,2789,11427994
0400000US37,37,North Carolina,,2012,1300,Solid Waste Management,4303,12975865,1191,947555,103094,4894,5494,13923420
0400000US37,37,North Carolina,,2012,1320,Sewerage,3669,13117279,104,149086,8457,3717,3773,13266365
0400000US37,37,North Carolina,,2012,1340,Parks and Recreation,5264,17878027,5985,3690114,353060,7279,11249,21568141
0400000US37,37,North Carolina,,2012,1360,Housing and Community Development,2743,9966315,242,266674,19718,2852,2985,10232989
0400000US37,37,North Carolina,,2012,1380,Natural Resources,5216,19656097,145,171454,11465,5283,5361,19827551
0400000US37,37,North Carolina,,2012,1400,Water Supply,5237,18388717,259,239493,15953,5326,5496,18628210
0400000US37,37,North Carolina,,2012,1420,Electric Power,1401,6773034,44,81614,3783,1422,1445,6854648
0400000US37,37,North Carolina,,2012,1440,Gas Supply,145,559520,1,2281,164,146,146,561801
0400000US37,37,North Carolina,,2012,1460,Transit,1420,4534032,726,906243,81673,1887,2146,5440275
0400000US37,37,North Carolina,,2012,1480,Education Total ,259127,954039859,107548,111750367,6756285,298019,366675,1065790226
0400000US37,37,North Carolina,,2012,1481,Education - Elementary and Secondary Total ,193302,627095711,44759,39104742,2752714,209475,238061,666200453
0400000US37,37,North Carolina,,2012,14811,Education - Elementary and Secondary Instructional             ,147308,520759199,26180,20985684,1313469,155009,173488,541744883
0400000US37,37,North Carolina,,2012,14812,Education - Elementary and Secondary Other ,45994,106336512,18579,18119058,1439245,54466,64573,124455570
0400000US37,37,North Carolina,,2012,1482,Education - Higher Education Total ,62676,313058649,62573,72485135,4002009,85386,125249,385543784
0400000US37,37,North Carolina,,2012,14821,Education - Higher Education Instructional,22369,148765285,30136,44578236,1870037,32991,52505,193343521
0400000US37,37,North Carolina,,2012,14822,Education - Higher Education Other ,40307,164293364,32437,27906899,2131972,52395,72744,192200263
0400000US37,37,North Carolina,,2012,1483,Education - Other,3149,13885499,216,160490,1562,3158,3365,14045989
0400000US37,37,North Carolina,,2012,1500,Libraries                          ,2219,7076439,1300,1055984,94654,2762,3519,8132423
0400000US37,37,North Carolina,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US37,37,North Carolina,,2012,1580,All other and unallocable,15947,60978043,3395,2894502,246343,17352,19342,63872545
0400000US38,38,North Dakota,,2012,1000,Total - All Government Employment Functions,37149,148895143,25393,19911252,1329867,44517,62542,168806395
0400000US38,38,North Dakota,,2012,1020,Financial Administration,1347,5088518,1479,333963,24624,1453,2826,5422481
0400000US38,38,North Dakota,,2012,1040,Other Government Administration,504,1820117,5526,597184,30612,614,6030,2417301
0400000US38,38,North Dakota,,2012,1060,Judicial and Legal,813,3794101,208,164958,7842,851,1021,3959059
0400000US38,38,North Dakota,,2012,1100,Police Protection Total,1578,6560202,98,94898,5192,1606,1676,6655100
0400000US38,38,North Dakota,,2012,1101,Police Protection - Persons with Power of Arrest       ,1306,5703616,71,65295,2963,1322,1377,5768911
0400000US38,38,North Dakota,,2012,1102,Police Protection - Other ,272,856586,27,29603,2229,284,299,886189
0400000US38,38,North Dakota,,2012,1120,Fire Protection Total ,350,1615288,267,46549,3309,364,617,1661837
0400000US38,38,North Dakota,,2012,1121,Fire Protection - Firefighters,336,1554694,230,39206,2682,348,566,1593900
0400000US38,38,North Dakota,,2012,1122,Fire Protection - Other ,14,60594,37,7343,627,16,51,67937
0400000US38,38,North Dakota,,2012,1140,Corrections,1257,4418389,156,292518,13443,1334,1413,4710907
0400000US38,38,North Dakota,,2012,1160,Highways,2122,8719420,303,190026,13140,2183,2425,8909446
0400000US38,38,North Dakota,,2012,1180,Air Transportation,97,418755,30,15001,1239,102,127,433756
0400000US38,38,North Dakota,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US38,38,North Dakota,,2012,1220,Public Welfare,1291,4461036,306,419997,28034,1448,1597,4881033
0400000US38,38,North Dakota,,2012,1240,Health,1689,6281717,713,800488,48208,1962,2402,7082205
0400000US38,38,North Dakota,,2012,1260,Hospitals,883,2557865,152,205309,7855,928,1035,2763174
0400000US38,38,North Dakota,,2012,1280,Social Insurance Administration,326,1252239,77,96428,5635,358,403,1348667
0400000US38,38,North Dakota,,2012,1300,Solid Waste Management,274,961818,73,60018,4581,299,347,1021836
0400000US38,38,North Dakota,,2012,1320,Sewerage,173,652154,66,34667,2449,183,239,686821
0400000US38,38,North Dakota,,2012,1340,Parks and Recreation,619,2149603,1696,837247,78426,1058,2315,2986850
0400000US38,38,North Dakota,,2012,1360,Housing and Community Development,246,903023,129,120392,9090,296,375,1023415
0400000US38,38,North Dakota,,2012,1380,Natural Resources,735,2983157,261,156825,9415,790,996,3139982
0400000US38,38,North Dakota,,2012,1400,Water Supply,403,1545121,167,103749,7973,444,570,1648870
0400000US38,38,North Dakota,,2012,1420,Electric Power,117,753006,11,10356,494,118,128,763362
0400000US38,38,North Dakota,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US38,38,North Dakota,,2012,1460,Transit,37,126182,21,34391,2208,49,58,160573
0400000US38,38,North Dakota,,2012,1480,Education Total ,20461,84065712,12819,14664499,978576,25989,33280,98730211
0400000US38,38,North Dakota,,2012,1481,Education - Elementary and Secondary Total ,13289,50131111,4452,7263631,489167,16051,17741,57394742
0400000US38,38,North Dakota,,2012,14811,Education - Elementary and Secondary Instructional             ,10327,40598547,2467,4655941,315104,12101,12794,45254488
0400000US38,38,North Dakota,,2012,14812,Education - Elementary and Secondary Other ,2962,9532564,1985,2607690,174063,3950,4947,12140254
0400000US38,38,North Dakota,,2012,1482,Education - Higher Education Total ,6846,32755966,8324,7335597,486612,9597,15170,40091563
0400000US38,38,North Dakota,,2012,14821,Education - Higher Education Instructional,2233,14820422,2571,3939010,175930,3226,4804,18759432
0400000US38,38,North Dakota,,2012,14822,Education - Higher Education Other ,4613,17935544,5753,3396587,310682,6371,10366,21332131
0400000US38,38,North Dakota,,2012,1483,Education - Other,326,1178635,43,65271,2797,341,369,1243906
0400000US38,38,North Dakota,,2012,1500,Libraries                          ,80,282917,167,177314,14911,161,247,460231
0400000US38,38,North Dakota,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US38,38,North Dakota,,2012,1580,All other and unallocable,1747,7484803,668,454475,32611,1927,2415,7939278
